id,text,StatementPositive,StatementNegative,Sycophancy,Criticism,Duty,Self-deprecation,Sacrifice,Threat,PoliteFormula,ChainReasoning,Transposition,Analogy,Information,MotivationPositive,MotivationNegative,SupernaturalPositive,SupernaturalNegative,HistoryPositive,HistoryNegative,HistoryOutcomePositive,HistoryOutcomeNegative,HistoricalExamplesPositive,HistoricalExamplesNegative,HistoricalExamplesOutcomePositive,HistoricalExamplesOutcomeNegative,Tradition,Morality,Hearsay,Proverb,Remark,Model,Book_Shi,Book_Shu,Book_Li,Book_Yi,Book_Chunqiu,Book_Lunyu,Book_Laozi,Book_Zhuangzi,Book_Fojing,Book_Uncertain,Book_History,Book_Bing,Book_Others,authoritative text,book,time_period,book_time,jian_time,num_char,outcome,ritual,law,administration,culture,personnel,military,diplomacy,economy,royal family,personal conduct,relationship,overstep authority,other,advice direction,advice taken,advice correct,persuader outcome,persuadee persuader relationship,persuader identity,persuadee identity,advice correct outcome evidence,notes,,
574,枢与公谨并世充之将，又诸州质子父兄皆反，此必为变。,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,25,,,,,,,1,,,,,,,,0,0,0,unclear,minister-inferior,副使柳浚,任瑰,"瑰不答。枢至，则分配质子，并与土人合队居守。贼既稍近，质子有叛者，枢因斩其队帅。城中人惧曰：""质子父兄悉来为贼，贼之子弟安可守城？""枢因纵诸队各杀质子，枭首于门外，遣使报瑰。瑰阳怒曰：""遣将去者，欲招慰耳，何罪而杀之？""退谓浚曰：""固知崔枢办之。既遣县人杀贼质子，冤隙已大，吾何患焉？""枢果拒却圆朗。",,,
575,臣闻屋漏在上，知之者在下；愚夫之计，择之者圣人。是以周王询于刍荛，殷后谋于板筑，故得享国弥久，传祚无疆，功宣清庙，庆流后叶。伏惟陛下天性仁爱，躬亲节俭，朝夕克念，百姓为心，一物失所，纳隍轸虑。臣伏闻大驾欲幸同州教习，臣伏知四时搜狩，前王恒典，事有沿革，未必因循。今年甘雨应时，秋稼极盛，玄黄亘野，十分才收一二；尽力刈获，月半犹未讫功；贫家无力，禾下始拟种麦。直据寻常科唤，田家已有所妨。今既供承猎事，兼之修理桥道，纵大简略，动费一二万工，百姓收敛，实为狼狈。臣愿陛下少留万乘之恩，垂听一介之言，退近旬日，收刈总了，则人尽暇豫，家得康宁。舆轮徐动，公私交泰。,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,278,1,,,,,,,,,,,,,,0,1,NA,promoted/rewarded,king-minister,刘仁轨,唐太宗李世民,"太宗特降玺书劳曰：""卿职任虽卑，竭诚奉国，所陈之事，朕甚嘉之。""寻拜新安令，累迁给事中。",,,
576,修短有命，未闻万乘之主，轻服蕃夷之药。昔贞观末年，先帝令婆罗门僧那罗迩娑寐依其本国旧方合长生药。胡人有异术，征求灵草秘石，历年而成。先帝服之，竟无异效，大渐之际，名医莫知所为。时议者归罪于胡人，将申显戮，又恐取笑夷狄，法遂不行。龟镜若是，惟陛下深察。,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,125,1,,,,,,,,,,1,,,,0,1,NA,unclear,king-minister,郝处俊,唐高宗李治,高宗纳之，但加卢伽为怀化大将军，不服其药。,,,
577,臣闻礼所以示童子无诳者，恐其欺诈之心生也。伏以二王春秋尚少，意趣未定，当须推多让美，相敬如一。今忽分为二朋，递相夸竞。且俳优小人，言辞无度，酣乐之后，难为禁止，恐其交争胜负，讥诮失礼。非所以导仁义，示和睦也。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,104,1,,,,,,,,,1,,,,,0,1,NA,promoted/rewarded,king-minister,郝处俊,唐高宗李治,"高宗矍然曰：""卿之远识，非众人所及也。""遽令止之。寻代阎立本为中书令。",,,
578,窃闻鼓吹之乐，本为军容。昔黄帝涿鹿有功，以为警卫。故?鼓曲有《灵夔吼》、《雕鹗争》、《石坠崖》、《壮士怒》之类，自昔功臣备礼，适得用之。丈夫有四方之功，以恩加宠锡。假如郊天祀地，诚是重仪，惟有宫悬，本无案据。故知军乐所备，尚不洽于神祇；钲鼓之音，岂能接于闺阃。准式，公主、王妃已下葬礼，惟有团扇、方扇、彩帷、锦鄣之色。加之鼓吹，历代未闻。又准令，五品官婚葬，元无鼓吹，惟京官五品，得借四品鼓吹为仪。令特给五品以上母妻，五品官则不当给限，便是班秩本因夫子，仪饰乃复过之。事非伦次，难为定制，参详义理，不可常行。请停前敕，各依常典。,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,264,-1,1,,,,,,,,,,,,,0,0,NA,unclear,king-minister,唐绍,唐中宗李显,疏奏不纳。,,,
579,人力不可不惜，百姓不可不养，养之逸则富以康，使之劳则怨以叛。秦皇、汉武，广事四夷，多造宫室，使士崩瓦解，户口减半。臣闻制化于未乱，保邦于未危，人罔常怀，怀于有仁。陛下不制于未乱之前，安能救于既危之后？百姓不堪其弊，必构祸难，殷鉴不远，近在隋朝。臣愿稍安抚之，无使生怨。,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,134,1,,,,,,,,1,,,,,,0,1,NA,promoted/rewarded,king-minister,张文瓘,唐高宗李治,上深纳其言，于是节减厩马数千匹，赐文瓘缯锦百段。,,,
580,"伏见有司税关市事条，不限工商，但是行人尽税者，臣谨按《周礼》九赋，其七日""关市之赋""。窃惟市纵繁巧，关通末游，欲令此徒止抑，所以咸增赋税。臣谨商度今古，料量家国，窃将为不可税。谨件事迹如左，伏惟圣旨择焉。往古之时，淳朴未散，公田籍而不税，关防讥而不征。中代已来，浇风骤进，桑麻疲弊，稼穑辛勤，于是各徇通财，争趋作巧，求径捷之欲速，忘岁计之无余。遂使田莱日荒，仓廪不积，蚕织休废。弊缊阙如，饥寒猥臻，乱离斯起。先王惩其若此，所以变古随时，依本者恒科，占末者增税。夫关市之税者，谓市及国门，关门者也，唯敛出入之商贾，不税来往之行人。今若不论商人，通取诸色，事不师古，法乃任情。悠悠末代，于何瞻仰；济济盛朝，自取嗤笑。虽欲宪章姬典，乃是违背《周官》。臣知其不可者一也。臣谨案《易》《系辞》称：""庖羲氏没，神农氏作，日中为市，致天下之人，聚天下之货，交易而退，各得其所。""《班志》亦云：""财者，帝王聚人守位，养成群生，奉顺天德，理国安人之本也。仕农工商，四人有业。学以居位曰仕，辟士殖谷曰农，作巧成器曰工，通财鬻货曰商。圣王量能授事，四人陈力受职。""然则四人各业久矣。今复安得动而摇之！萧何云：""人情一定，不可复动。""班固又云：曹参相齐，齐国安集，大称贤相。参去，属其后相曰：""以齐狱市为寄，慎勿扰也。""后相曰：""理无大于此者乎？""参曰：""不然。夫狱市者，所以并容也，今若扰之，奸人安所容乎？吾是以先之。""夫狱市，兼受善恶。若穷极，奸人无所容窜；奸人无所容窜，久且为乱。秦人极刑而天下叛，孝武峻法而刑狱繁，此其效也。老子曰：""我无为而人自化，我好静而人自正。""参欲以道化其本，不欲扰其末。臣知其不可者二也。四海之广，九州之杂。关必据险路，市必凭要津。若乃富商大贾，豪宗恶少，轻死重义，结党连群，喑鸣则弯弓，睚眦则挺剑。小有失意，且犹如此，一旦变法，定是相惊。乘兹困穷，或致骚动，便恐南走越，北走胡，非唯流逆齐人，亦自搅乱殊俗。又如边徼之地，寇贼为邻，兴胡之旅，岁月相继，倘同科赋，致有猜疑，一从散亡，何以制禁？求利虽切，为害方深。而有司上言，不识大体，徒欲益帑藏，助军国，殊不知军国益扰，帑藏逾空。臣知其不可者三也。孟轲又云：""古之为关也，将以御暴；今之为关也，将以为暴。""今行者皆税，本末同流。且如天下诸津，舟航所聚，旁通巴、汉，前指闽、越，七泽十薮，三江五湖，控引河洛，兼包淮海。弘舸巨舰，千轴万艘，交贸往还，昧旦永日。今若江津河口，置铺纳税，纳税则检覆，检覆则迟留。此津才过，彼铺复止，非唯国家税钱，更遭主司僦赂。船有大小，载有少多，量物而税，触途淹久。统论一日之中，未过十分之一，因此壅滞，必致吁嗟。一朝失利，则万商废业，万商废业，则人不聊生。其间或有轻訬任侠之徒，斩龙刺蛟之党，鄱阳暴谑之客，富平悍壮之夫，居则藏镪，出便竦剑。加之以重税，因之以威胁，一旦兽穷则搏，鸟穷则攫，执事者复何以安之哉？臣知其不可者四也。五帝之初，不可详已；三王之后，厥有著云；秦、汉相承，典章大备至如关市之税，史籍有文。秦政以雄图武力，舍之而不用也；汉武以霸略英才，去之而勿取也。何则？关为御暴之所，市为聚人之地，税市则人散，税关则暴兴，暴兴则起异图，人散则怀不轨。夫人心莫不背善而乐祸，易动而难安。一市不安，则天下之市心摇矣；一关不安，则天下之关心动矣。况浇风久扇，变法为难，徒欲禁末流、规小利，岂知失玄默、乱大伦。魏、晋眇小，齐、隋龌龊，亦所不行斯道者也。臣知其不可者五也。今之所以税关市者，何也？岂不以国用不足，边寇为虞，一行斯术，冀有殷赡然也！微臣敢借前箸以筹之。伏惟陛下当圣期，御玄箓，沉璧于洛，刻石于嵩，铸宝鼎以穷奸，坐明堂而布政，神化广洽，至德潜通。东夷暂惊，应时平殄；南蛮才动，计日归降。西域五十余国，广输一万余里，城堡清夷，亭堠静谧。比为患者，唯苦二蕃。今吐蕃请命，边事不起，即目虽尚屯兵，久后疑成驰柝。独有默啜，假息孤恩，恶贯祸盈，覆亡不暇。征役日已省矣，繁费日已稀矣，然犹下明制，遵太朴，爱人力，惜人财，王侯旧封，妃主新礼，所有支料，咸令减削。此陛下以躬率先，尧、舜之用心也。且关中、河北，水旱数年，诸处逃亡，今始安辑，倘加重税，或虑相惊。况承平岁积，薄赋日久，俗荷深恩，人知自乐。卒有变法，必多生怨，生怨则惊扰，惊扰则不安，中既不安，外何能御？文王曰：""帝王富其人，霸王富其地，理国若不足，乱国若有余。""古人有言：""帝王藏于天下，诸侯藏于百姓，农夫藏于庾，商贾藏于箧。""惟陛下详之。必若师兴有费，国储多窘，即请倍算商客，加敛平人。如此则国保富强，人免忧惧，天下幸甚。臣知其不可者六也。陛下留神系表，属想政源，冒兹炎炽，早朝晏坐。一日二日，机务不遗，先天后天，虚心密应。时政得失，小子何知，率陈瞽辞，伏纸惶惧。",1,7,3,0,0,1,0,0,4,0,0,1,5,1,7,0,0,4,0,0,2,8,0,0,3,2,0,0,1,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,4,jiutangshu,jiutangshu,762.5,762.5,1955,1,,,,,,,,1,,,,,,0,1,NA,unclear,king-minister,崔融,武则天,疏奏，则天纳之，乃寝其事。,,,
581,臣愚虽不达时变，窃尝读书，见自古帝王之迹众矣。臣闻土阶三尺，茅茨不翦，采椽不斫者，唐尧之德也；卑宫室，菲饮食，尽力于沟洫者，大禹之行也；惜中人十家之产，而罢露台之制者，汉文之明也。并能垂名无穷，为帝皇之烈。岂不以克念徇物，博施济众，以臻于仁恕哉！今陛下崇台邃宇，离宫别馆，亦已多矣。更穷人之力以事土木，臣恐议者以陛下为不忧人、务奉已也。且顷岁已来，虽年谷颇登，而百姓未有储蓄。陛下西幸东巡，人未休息，土木之役，岁月不空。陛下不因此时施德布化，复广造宫苑，臣恐人未易堪。今左右近臣，多以顺意为忠；朝廷具僚，皆以犯忤为患。至今陛下不知百姓失业，亦不知左右伤陛下之仁也。臣闻忠臣不避死亡之患，以纳君于仁；明主不恶切直之言，以垂名千载。陛下诚能发明恕之制，以劳人为辞，则天下必以陛下为惜人力而苦己也。小臣固陋，不识忌讳，敢冒死上闻。乞下臣此章，与执事者议其可否，则天下幸甚。,1,0,0,0,0,2,1,0,1,0,0,0,3,1,2,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,383,,,,,,,,,1,,,,,,0,NA,NA,unclear,king-minister,卢藏用,武则天,,,,
582,元振有翊赞大功，虽有罪，当从原宥,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,16,1,,1,,,1,,,,,,,,,0,1,NA,unclear,king-minister,刘幽求、张说,唐玄宗李隆基,乃赦之，流于新州。,,,
583,"陛下屯万乘，幸离宫，暑退凉归，未降还旨。愚臣固陋，恐非良策，请为陛下陈其不可。三阳宫去洛城一百六十里，有伊水之隔，崿坂之峻，过夏涉秋，水潦方积，道坏山险，不通转运，河广无梁，咫尺千里。扈从兵马，日费资给，连雨弥旬，即难周济。陛下太仓、武库，并在都邑，红粟利器，蕴若山丘。奈何去宗庙之上都，安山谷之僻处？是犹倒持剑戟，示人钅尊柄，臣窃为陛下不取。夫祸变之生，在人所忽，故曰：""安乐必诫，无行所悔。""此不可止之理一也。告成褊小，万方辐凑，填城溢郭，并锸无所。排斥居人，蓬宿草次，风雨暴至，不知庇托，孤茕老病，流转衢巷。陛下作人父母，将若之何？此不可止之理二也。池亭奇巧，诱掖上心，削峦起观，竭流涨海，俯贯地脉，仰出云路，易山川之气，夺农桑之土，延木石，运斧斤，山谷连声，春夏不辍。劝陛下作此者，岂正人耶？《诗》云：""人亦劳止，汔可小康。""此不可止之理三也。御苑东西二十里，所出入来往，杂人甚多，外无墙垣局禁，内有榛藂溪谷，猛兽所伏，暴慝是凭。陛下往往轻行，警跸不肃，历蒙密，乘崄巇，卒然有逸兽狂夫，惊犯左右，岂不殆哉！虽万全无疑，然人主之动，不宜易也。《易》曰：""思患预防。""愿陛下为万姓持重。此不可止之理四也。今国家北有胡寇觑边，南有夷獠骚徼。关西小旱，耕稼是忧；安东近平，输漕方始。臣愿陛下及时旋轸，深居上京，息人以展农，修德以来远，罢不急之役，省无用之费。澄心澹怀，惟亿万年，苍苍群生，莫不幸甚。臣自度刍议，十不一从。何者？沮盘游之娱，间林沚之玩，规远图而替近适，要后利而弃前欢，未沃明主之心，已戾贵臣之意。然臣血诚密奏而不爱死者，不愿负陛下言责之职耳。轻触天威，伏地待罪。",2,7,0,0,1,0,1,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,jiutangshu,jiutangshu,762.5,762.5,688,,,,,,,,,,,1,,,,0,0,NA,unclear,king-minister,张说,武则天,疏奏不省。,,,
584,臣闻韩宣适鲁，见周礼而叹；孔子会齐，数倡优之罪。列国如此，况天朝乎。今外蕃请和，选使朝谒，所望接以礼乐，示以兵威。虽曰戎夷，不可轻易，焉知无驹支之辩，由余之贤哉？且泼寒胡未闻典故，裸体跳足，盛德何观；挥水投泥，失容斯甚。法殊鲁礼，亵比齐优，恐非干羽柔远之义，樽俎折冲之礼,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,135,1,1,,,,,,,,,,,,,0,1,NA,unclear,king-minister,张说,唐中宗李显,自是此戏乃绝。,,,
585,希烈始与李忠臣为子，亲任无双，竟逐忠臣而取其位，背本若此，岂可信也！居常无尺寸功，犹强不奉法，异日平贼后，恃功邀上，陛下何以驭之？,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,65,,,,,,,1,,,,,,,,0,0,1,unclear,king-minister,杨炎,唐德宗李适,,,,
586,朱泚尝为泾原帅，得士心。昨以朱滔叛，坐夺兵权，泚常忧愤不得志。不如使人捕之，使陪銮驾，忽群凶立之，必贻国患。臣顷曾陈奏，陛下苟不能坦怀待之，则杀之，养兽自贻其患，悔且无益。,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,86,,,,,,,1,,,,,,,,1,0,NA,unclear,king-minister,姜公辅,唐德宗李适,"德宗曰：""已无及矣！""",,,
587,非久克复京城，公主必须归葬，今于行路，且宜俭薄，以济军士。,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiutangshu,jiutangshu,762.5,762.5,29,-1,1,,,,,,,1,,,,,,0,0,NA,demoted/prisoned,king-minister,姜公辅,唐德宗李适,贽再三救护，帝怒不已，乃罢为左庶子。寻丁母忧，服阙，授右庶子，久之不迁。,,,
588,"""琼林""、""大盈""，自古悉无其制，传诸耆旧之说，皆云创自开元。贵臣贪权，饰巧求媚，乃言：""郡邑贡赋所用，盍各区分：赋税当委于有司，以给经用；贡献宜归于天子，以奉私求。""玄宗悦之。新是二库，荡心侈欲，萌柢于兹，迨乎失邦，终以饵寇。《记》曰：""货悖而入，必悖而出。""岂其效欤！陛下嗣位之初，务遵理道，敦行俭约，斥远贪饕。虽内库旧藏，未归太府，而诸方曲献，不入禁闱，清风肃然，海内丕变。近以寇逆乱常，銮舆外幸，既属忧危之运，宜增儆励之诚。臣昨奉使军营，出经行殿，忽睹右廓之下，榜列二库之名，戄然若惊，不识所以。何者？天衢尚梗，师旅方殷，痛心呻吟之声，噢咻未息；忠勤战守之效，赏赉未行。诸道贡珍，遽私别库，万目所视，孰能忍情？窃揣军情，或生觖望，或忿形谤讟，或丑肆讴谣，颇含思乱之情，亦有悔忠之意。是知氓俗昏鄙，识昧高卑，不可以尊极临，而可以诚义感。顷者六师初降，百物无储，外扞凶徒，内防危堞，昼夜不息，殆将五旬。冻饿交侵，死伤相枕，毕命同力，竟夷大艰。良以陛下不厚其身，不私其欲，绝甘以同卒伍，辍食以啖功劳。无猛制人而不携，怀所感也；无厚赏士而不怨，悉所无也。今者攻围已解，衣食已丰，而谤讟方兴，军情稍沮，岂不以勇夫常性，嗜货矜功，其患难既与之同忧，而好乐不与之同利，苟异恬默，能无怨咨！此理之常，故不足怪。《记》曰：""财散则民聚。""岂其效欤！陛下天资英圣，见善必迁，是将化蓄怨为衔恩，反过差为至当，促殄遗寇，永垂鸿名，大圣应机，固当不俟终日。",1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,jiutangshu,jiutangshu,762.5,762.5,619,1,,,,,,,,1,,,,,,0,1,NA,promoted/rewarded,king-minister,陆贽,唐德宗李适,上嘉纳之，令去其题署。,,,
